Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-2025-10638,2025-03-12,2025-03-16,Standard Class,CUST-136,Kayla Ibarra,Consumer,United States,Dwayneville,Massachusetts,West,Furniture,Tables,Tables - Model Wear,551.06,3,0.3,131.7
CA-2025-10639,2025-10-13,2025-10-16,Same Day,CUST-234,Kevin Owens,Home Office,United States,South Jennifer,Maine,South,Electronics,Accessories,Accessories - Model State,925.43,10,0.0,284.66
CA-2025-10640,2024-08-06,2024-08-10,Same Day,CUST-208,Paul Kennedy,Corporate,United States,Bradleyport,Wisconsin,South,Office Supplies,Binders,Binders - Model Blood,1354.81,9,0.3,320.59
CA-2025-10641,2024-12-13,2024-12-18,Same Day,CUST-292,Jesse Hanson,Home Office,United States,Lake Karen,Illinois,South,Furniture,Bookcases,Bookcases - Model Leg,471.58,5,0.2,105.05
CA-2025-10642,2023-08-13,2023-08-16,Standard Class,CUST-123,Elizabeth Cardenas DDS,Corporate,United States,North Jessica,Missouri,Central,Electronics,Smartphones,Smartphones - Model Become,1246.84,3,0.5,286.75
CA-2025-10643,2025-03-25,2025-03-29,First Class,CUST-213,Vincent Pittman,Consumer,United States,Elizabethton,South Dakota,West,Office Supplies,Binders,Binders - Model Attention,130.88,6,0.1,19.04
CA-2025-10644,2023-07-12,2023-07-17,First Class,CUST-114,Elijah Adams,Corporate,United States,Lake Donald,Rhode Island,East,Electronics,Laptops,Laptops - Model Want,1242.03,8,0.2,260.23
CA-2025-10645,2023-07-17,2023-07-19,Standard Class,CUST-185,Thomas Ramos,Home Office,United States,New Richard,Connecticut,East,Furniture,Tables,Tables - Model Difference,1357.84,3,0.1,276.24
CA-2025-10646,2023-11-27,2023-11-30,Second Class,CUST-178,Brooke Nelson,Home Office,United States,Olsonmouth,Maine,East,Furniture,Bookcases,Bookcases - Model Morning,1064.99,3,0.3,210.3
CA-2025-10647,2025-08-26,2025-08-30,Standard Class,CUST-281,Brianna Peterson,Home Office,United States,Port Brianna,Texas,Central,Furniture,Furnishings,Furnishings - Model Letter,974.32,5,0.0,466.07
CA-2025-10648,2024-11-07,2024-11-12,Standard Class,CUST-227,Daniel Valenzuela,Corporate,United States,Nathanfort,Tennessee,South,Electronics,Accessories,Accessories - Model Little,986.58,8,0.1,176.84
CA-2025-10649,2024-01-30,2024-02-03,Standard Class,CUST-203,William Ruiz,Consumer,United States,Port Sean,California,Central,Electronics,Accessories,Accessories - Model Fly,342.48,9,0.2,45.22
CA-2025-10650,2025-06-19,2025-06-20,First Class,CUST-285,Jeffrey Williams,Home Office,United States,North Brianfort,Nebraska,West,Furniture,Tables,Tables - Model Financial,626.92,9,0.0,118.18
CA-2025-10651,2023-09-11,2023-09-16,Second Class,CUST-139,Kathy Stokes,Home Office,United States,Evelynborough,Nevada,Central,Electronics,Audio,Audio - Model Wait,896.98,2,0.2,328.7
CA-2025-10652,2025-01-17,2025-01-21,Same Day,CUST-187,Christopher Reid,Corporate,United States,Williamburgh,Nebraska,West,Office Supplies,Paper,Paper - Model Risk,730.53,9,0.2,238.43
CA-2025-10653,2024-03-24,2024-03-29,Standard Class,CUST-293,Michael Martin,Home Office,United States,Briggsville,Virginia,South,Office Supplies,Paper,Paper - Model Decide,201.41,10,0.5,39.55
CA-2025-10654,2023-09-15,2023-09-19,First Class,CUST-249,Evan Alvarez,Home Office,United States,Joyceville,Alabama,South,Furniture,Bookcases,Bookcases - Model Top,1481.84,5,0.5,237.03
CA-2025-10655,2024-04-15,2024-04-17,First Class,CUST-257,Melissa Brown,Consumer,United States,Port Janet,Arizona,West,Furniture,Furnishings,Furnishings - Model Safe,818.11,1,0.5,191.54
CA-2025-10656,2024-04-07,2024-04-12,Standard Class,CUST-270,Michelle Jones,Home Office,United States,New Michaelchester,Michigan,West,Electronics,Laptops,Laptops - Model By,142.72,9,0.3,37.48
CA-2025-10657,2024-03-28,2024-03-29,Same Day,CUST-256,Caitlin Davis,Home Office,United States,East Lydia,Florida,Central,Furniture,Bookcases,Bookcases - Model Result,1282.87,7,0.2,280.21
CA-2025-10658,2023-06-03,2023-06-07,Standard Class,CUST-134,Jennifer Lee,Home Office,United States,North Michaelport,Virginia,East,Electronics,Audio,Audio - Model Team,543.69,5,0.3,89.84
CA-2025-10659,2025-04-18,2025-04-22,First Class,CUST-246,Michael Bradford,Consumer,United States,Hernandezchester,New Jersey,Central,Electronics,Audio,Audio - Model Base,514.47,2,0.5,122.35
CA-2025-10660,2025-08-27,2025-09-01,Second Class,CUST-108,Sarah Williams MD,Consumer,United States,South Emilyberg,Michigan,Central,Electronics,Audio,Audio - Model Main,670.3,10,0.1,175.07
CA-2025-10661,2024-02-16,2024-02-18,Same Day,CUST-272,Jerry White,Corporate,United States,New Donaldton,New Hampshire,East,Furniture,Tables,Tables - Model Radio,354.11,2,0.3,73.65
CA-2025-10662,2024-01-31,2024-02-02,Standard Class,CUST-297,Sarah Stewart,Corporate,United States,West Robin,Illinois,West,Furniture,Chairs,Chairs - Model Apply,156.85,7,0.3,48.48
CA-2025-10663,2025-03-15,2025-03-16,First Class,CUST-269,Thomas Chambers,Corporate,United States,Kimberlyburgh,Maryland,West,Office Supplies,Art,Art - Model Rather,639.52,9,0.0,296.94
CA-2025-10664,2025-09-26,2025-09-28,Standard Class,CUST-238,Timothy Baker,Consumer,United States,Armstrongland,Alabama,Central,Furniture,Furnishings,Furnishings - Model Statement,831.27,3,0.5,168.41
CA-2025-10665,2025-02-05,2025-02-07,First Class,CUST-188,Laura Atkins,Corporate,United States,Ashleeton,Arizona,Central,Furniture,Chairs,Chairs - Model Price,450.27,8,0.3,100.75
CA-2025-10666,2023-07-10,2023-07-13,First Class,CUST-260,Ronald Garcia,Home Office,United States,West Gary,Pennsylvania,West,Office Supplies,Binders,Binders - Model Assume,1061.86,3,0.5,154.24
CA-2025-10667,2023-09-16,2023-09-21,Standard Class,CUST-172,Sally Richardson,Corporate,United States,West Vanessa,Arizona,East,Furniture,Chairs,Chairs - Model As,1462.48,4,0.3,452.89
CA-2025-10668,2023-10-05,2023-10-07,Second Class,CUST-261,Caroline Green,Corporate,United States,West Rachel,Virginia,South,Furniture,Bookcases,Bookcases - Model Something,298.84,7,0.5,29.51
CA-2025-10669,2025-03-25,2025-03-29,Same Day,CUST-225,Ms. Shannon Cooper,Consumer,United States,New Tonyaville,Georgia,Central,Electronics,Accessories,Accessories - Model Realize,345.74,5,0.0,60.49
CA-2025-10670,2025-08-10,2025-08-12,Standard Class,CUST-118,Mr. Daniel Brown,Corporate,United States,Haileyshire,Delaware,East,Furniture,Furnishings,Furnishings - Model Black,542.11,10,0.2,187.33
CA-2025-10671,2024-05-30,2024-06-03,First Class,CUST-225,Hunter Mendoza,Consumer,United States,East Dustin,North Dakota,South,Furniture,Bookcases,Bookcases - Model Leg,1269.64,9,0.0,252.68
CA-2025-10672,2024-04-11,2024-04-15,First Class,CUST-115,George Cordova,Consumer,United States,Port Kennethberg,Nebraska,West,Office Supplies,Paper,Paper - Model Throw,442.5,6,0.5,91.24
CA-2025-10673,2025-01-04,2025-01-06,Same Day,CUST-131,Joseph Hoffman MD,Corporate,United States,North Michellestad,South Dakota,South,Furniture,Furnishings,Furnishings - Model Want,1482.04,7,0.3,306.8
CA-2025-10674,2023-08-20,2023-08-23,Same Day,CUST-160,Elizabeth Miller,Corporate,United States,Jacobsborough,New Mexico,West,Electronics,Audio,Audio - Model At,67.63,9,0.5,14.87
CA-2025-10675,2025-06-30,2025-07-05,Same Day,CUST-252,Brian Mccoy,Home Office,United States,West Anthony,Arizona,Central,Office Supplies,Paper,Paper - Model Conference,463.49,9,0.2,73.05
CA-2025-10676,2024-07-28,2024-07-29,Same Day,CUST-160,Joseph Ferguson,Corporate,United States,Port Nancystad,Louisiana,South,Electronics,Smartphones,Smartphones - Model Marriage,686.88,1,0.1,197.28
CA-2025-10677,2024-02-08,2024-02-12,Standard Class,CUST-235,Elizabeth Mendez,Consumer,United States,New Steventown,Colorado,South,Electronics,Audio,Audio - Model Religious,1054.02,1,0.1,328.42
CA-2025-10678,2023-09-01,2023-09-03,Second Class,CUST-178,Margaret Rodriguez,Consumer,United States,Ramirezfort,Virginia,South,Office Supplies,Binders,Binders - Model Attention,1109.93,2,0.2,202.99
CA-2025-10679,2023-12-05,2023-12-07,First Class,CUST-150,Jorge Navarro,Corporate,United States,North Patrickview,Delaware,West,Furniture,Chairs,Chairs - Model The,794.85,1,0.1,174.2
CA-2025-10680,2024-07-07,2024-07-12,Standard Class,CUST-255,Tiffany Cross,Corporate,United States,North Christopher,Minnesota,Central,Electronics,Smartphones,Smartphones - Model Attack,299.36,2,0.5,30.79
CA-2025-10681,2024-02-25,2024-02-27,Second Class,CUST-300,Eric Carrillo PhD,Home Office,United States,Campbellport,Vermont,South,Furniture,Tables,Tables - Model Few,1396.28,9,0.0,326.78
CA-2025-10682,2023-08-14,2023-08-18,Standard Class,CUST-230,Thomas Byrd,Home Office,United States,Garciaborough,Vermont,South,Furniture,Tables,Tables - Model Already,485.51,2,0.2,115.68
CA-2025-10683,2025-09-05,2025-09-06,Same Day,CUST-206,Dorothy Miles,Home Office,United States,Port Derekshire,Hawaii,West,Electronics,Laptops,Laptops - Model Pm,980.73,4,0.5,198.67
CA-2025-10684,2024-01-30,2024-01-31,Same Day,CUST-155,Sarah Riddle,Consumer,United States,Troytown,Delaware,South,Electronics,Accessories,Accessories - Model Condition,882.82,9,0.2,289.71
CA-2025-10685,2023-03-30,2023-04-04,Same Day,CUST-156,Jason Hall,Consumer,United States,Susanport,Alaska,East,Electronics,Audio,Audio - Model Shake,987.65,2,0.0,189.16
CA-2025-10686,2023-07-31,2023-08-01,Second Class,CUST-201,Jeffrey Walker,Home Office,United States,Charlesstad,Wyoming,East,Furniture,Tables,Tables - Model Generation,1448.8,10,0.3,430.91
CA-2025-10687,2024-05-04,2024-05-08,Standard Class,CUST-291,David Gray,Consumer,United States,Karenshire,South Carolina,Central,Electronics,Audio,Audio - Model Positive,928.95,1,0.3,299.69
CA-2025-10688,2025-08-30,2025-09-04,First Class,CUST-141,Shannon Warner,Consumer,United States,South Lisa,Texas,West,Electronics,Smartphones,Smartphones - Model Meeting,1458.08,8,0.5,315.26
CA-2025-10689,2023-12-31,2024-01-03,First Class,CUST-232,Amanda Kane,Corporate,United States,Yubury,Texas,West,Office Supplies,Binders,Binders - Model They,1394.91,6,0.3,298.23
CA-2025-10690,2023-10-30,2023-11-01,Second Class,CUST-102,Chad Dixon,Home Office,United States,Johnsonborough,Michigan,South,Furniture,Bookcases,Bookcases - Model Interesting,870.57,10,0.2,313.03
CA-2025-10691,2024-01-11,2024-01-12,First Class,CUST-276,Michelle Mcbride,Home Office,United States,Lake Robertland,Arizona,West,Furniture,Bookcases,Bookcases - Model Third,284.43,9,0.2,56.49
CA-2025-10692,2023-06-11,2023-06-16,Standard Class,CUST-244,Michael Gordon,Consumer,United States,Port Leon,Alaska,Central,Office Supplies,Storage,Storage - Model Better,1335.37,1,0.3,331.03
CA-2025-10693,2025-01-01,2025-01-03,Standard Class,CUST-291,Tyler Murphy,Consumer,United States,Bakerton,Georgia,West,Furniture,Furnishings,Furnishings - Model Foot,145.25,1,0.2,18.44
CA-2025-10694,2025-03-01,2025-03-05,Standard Class,CUST-122,Joseph Hoffman,Consumer,United States,Stoneborough,Nevada,South,Office Supplies,Paper,Paper - Model Thus,716.72,2,0.2,170.53
CA-2025-10695,2025-10-25,2025-10-29,Same Day,CUST-156,Shannon Butler,Consumer,United States,South Jesus,Wyoming,Central,Office Supplies,Art,Art - Model Sure,1076.97,4,0.0,263.84
CA-2025-10696,2023-09-13,2023-09-15,Standard Class,CUST-182,Keith Thomas,Corporate,United States,Davishaven,Vermont,East,Furniture,Bookcases,Bookcases - Model Process,853.5,3,0.3,241.36
CA-2025-10697,2025-02-14,2025-02-16,Standard Class,CUST-226,Jason Clark,Home Office,United States,Washingtonborough,Nevada,East,Office Supplies,Storage,Storage - Model Cut,917.0,2,0.2,221.04
CA-2025-10698,2023-11-01,2023-11-06,First Class,CUST-206,Steven Shaffer,Corporate,United States,Longhaven,Connecticut,Central,Electronics,Audio,Audio - Model Responsibility,1008.22,9,0.2,350.85
CA-2025-10699,2023-05-17,2023-05-21,Same Day,CUST-178,David Parks,Home Office,United States,North Joshuastad,Arkansas,West,Electronics,Audio,Audio - Model Shoulder,334.65,10,0.1,73.4
CA-2025-10700,2025-01-28,2025-02-02,Same Day,CUST-291,Timothy Cooper,Consumer,United States,Lake James,Wisconsin,Central,Furniture,Tables,Tables - Model Mind,508.78,9,0.5,64.11
CA-2025-10701,2023-06-07,2023-06-12,Second Class,CUST-244,Mr. Jeremy Diaz,Corporate,United States,West Joannemouth,Michigan,West,Furniture,Chairs,Chairs - Model Watch,1482.91,1,0.1,382.86
CA-2025-10702,2024-06-04,2024-06-08,First Class,CUST-196,Mary Wilcox,Corporate,United States,New Caseyland,Wyoming,West,Office Supplies,Binders,Binders - Model Finally,1118.47,10,0.2,337.52
CA-2025-10703,2023-02-06,2023-02-08,Second Class,CUST-113,Kathryn Curry,Consumer,United States,Saraside,Virginia,South,Furniture,Bookcases,Bookcases - Model Guess,317.26,1,0.0,79.88
CA-2025-10704,2025-08-06,2025-08-10,Standard Class,CUST-202,Jennifer Schultz,Home Office,United States,Port Thomas,Idaho,West,Electronics,Smartphones,Smartphones - Model Operation,1494.1,7,0.0,340.73
CA-2025-10705,2024-05-26,2024-05-30,Second Class,CUST-148,Miguel Green,Consumer,United States,Dianeberg,Louisiana,East,Office Supplies,Paper,Paper - Model Citizen,1058.39,5,0.5,257.1
CA-2025-10706,2025-10-15,2025-10-18,Standard Class,CUST-266,Lindsay Morgan,Home Office,United States,West Mark,Montana,East,Office Supplies,Binders,Binders - Model Sport,487.62,8,0.2,96.96
CA-2025-10707,2025-09-28,2025-10-02,Same Day,CUST-217,Jonathan Ford,Corporate,United States,Johnsonmouth,South Dakota,West,Office Supplies,Paper,Paper - Model Mission,736.42,10,0.0,169.66
CA-2025-10708,2024-03-12,2024-03-13,Same Day,CUST-164,Kevin Mcdaniel,Corporate,United States,Knightton,Virginia,South,Electronics,Accessories,Accessories - Model Moment,182.15,1,0.5,14.94
CA-2025-10709,2025-01-24,2025-01-29,First Class,CUST-164,Joshua Harper,Home Office,United States,Lisaville,Minnesota,Central,Electronics,Accessories,Accessories - Model First,714.39,8,0.2,89.6
CA-2025-10710,2025-07-31,2025-08-01,Same Day,CUST-100,Barbara Marsh,Consumer,United States,Elijahshire,Colorado,West,Furniture,Furnishings,Furnishings - Model We,928.41,7,0.2,228.58
CA-2025-10711,2025-10-04,2025-10-07,Standard Class,CUST-244,Stephanie White,Corporate,United States,New Sean,Georgia,West,Furniture,Bookcases,Bookcases - Model Able,1388.11,1,0.3,238.48
CA-2025-10712,2023-09-15,2023-09-18,Standard Class,CUST-168,Ann Jackson,Consumer,United States,South Stanleyfurt,Alaska,Central,Electronics,Accessories,Accessories - Model Picture,82.59,5,0.1,23.22
CA-2025-10713,2025-04-08,2025-04-09,First Class,CUST-161,Samuel Dodson,Home Office,United States,Jeffreystad,Wyoming,East,Furniture,Tables,Tables - Model Law,202.28,5,0.2,37.49
CA-2025-10714,2024-11-20,2024-11-24,Standard Class,CUST-154,Christina Miller,Corporate,United States,South Bryantown,Illinois,Central,Electronics,Accessories,Accessories - Model Decide,916.35,7,0.5,206.98
CA-2025-10715,2024-01-27,2024-01-29,First Class,CUST-168,Lori Peterson,Consumer,United States,Lake Tracy,South Dakota,East,Electronics,Accessories,Accessories - Model City,607.74,9,0.0,233.11
CA-2025-10716,2025-10-05,2025-10-06,First Class,CUST-161,Veronica Mcintosh,Consumer,United States,Hughestown,Georgia,West,Electronics,Laptops,Laptops - Model Require,893.73,5,0.1,347.26
CA-2025-10717,2025-07-04,2025-07-05,First Class,CUST-237,Charles Crawford,Corporate,United States,Craigton,Idaho,South,Office Supplies,Binders,Binders - Model Organization,522.41,8,0.3,178.43
CA-2025-10718,2024-01-07,2024-01-10,Standard Class,CUST-119,Jennifer Cruz,Home Office,United States,Lake Michaelmouth,Alabama,East,Office Supplies,Storage,Storage - Model Mother,232.73,8,0.1,45.41
CA-2025-10719,2025-02-22,2025-02-24,Standard Class,CUST-177,Paul Jackson,Home Office,United States,New Angelamouth,Wisconsin,South,Furniture,Bookcases,Bookcases - Model Defense,1384.49,10,0.0,397.86
CA-2025-10720,2023-01-23,2023-01-25,Same Day,CUST-256,Zachary Odom,Consumer,United States,East Jasmine,South Dakota,East,Furniture,Bookcases,Bookcases - Model According,891.6,5,0.0,192.45
CA-2025-10721,2023-11-24,2023-11-26,Standard Class,CUST-183,Melinda Spencer,Consumer,United States,Andersonchester,Maryland,West,Office Supplies,Art,Art - Model Answer,1052.24,3,0.2,383.31
CA-2025-10722,2023-04-25,2023-04-29,Second Class,CUST-209,Denise Myers,Home Office,United States,Jacksonstad,Arizona,South,Electronics,Smartphones,Smartphones - Model Above,200.62,4,0.5,25.75
CA-2025-10723,2025-10-16,2025-10-19,Second Class,CUST-103,Alejandro Henson,Corporate,United States,Port Angela,Illinois,West,Office Supplies,Storage,Storage - Model Defense,286.21,7,0.1,118.25
CA-2025-10724,2025-12-21,2025-12-23,Second Class,CUST-124,Brandi Cruz,Corporate,United States,Jessicashire,New Hampshire,Central,Electronics,Accessories,Accessories - Model More,852.13,4,0.3,94.22
CA-2025-10725,2023-04-13,2023-04-17,Second Class,CUST-286,Pamela White,Home Office,United States,South Melvinshire,South Carolina,Central,Office Supplies,Paper,Paper - Model Get,793.82,1,0.3,103.19
CA-2025-10726,2024-01-05,2024-01-08,Second Class,CUST-222,Cody Mcdonald,Corporate,United States,Thomasview,Louisiana,South,Electronics,Accessories,Accessories - Model Senior,369.6,5,0.3,47.11
CA-2025-10727,2024-04-27,2024-05-02,Same Day,CUST-256,Brian Bonilla,Corporate,United States,Schmidtstad,West Virginia,East,Electronics,Audio,Audio - Model To,646.35,2,0.5,125.42
CA-2025-10728,2025-03-18,2025-03-19,Second Class,CUST-132,Nicole Gates,Home Office,United States,Shawview,Washington,West,Electronics,Accessories,Accessories - Model Media,1188.02,8,0.0,454.12
CA-2025-10729,2023-03-12,2023-03-14,Second Class,CUST-222,Anthony Burton,Home Office,United States,Colemouth,Ohio,East,Furniture,Tables,Tables - Model Watch,1285.17,9,0.5,306.45
CA-2025-10730,2024-04-06,2024-04-11,Second Class,CUST-282,Darren Jimenez,Corporate,United States,West Michelleshire,Mississippi,South,Electronics,Audio,Audio - Model Important,1357.61,8,0.5,330.58
CA-2025-10731,2025-05-07,2025-05-10,Second Class,CUST-244,Stephanie Clark,Corporate,United States,Christyborough,Louisiana,Central,Office Supplies,Binders,Binders - Model Nor,977.67,8,0.2,377.76
CA-2025-10732,2024-10-09,2024-10-12,Same Day,CUST-299,Ariel Moody,Home Office,United States,West Saraborough,Virginia,South,Furniture,Furnishings,Furnishings - Model Pressure,621.07,9,0.1,103.49
CA-2025-10733,2023-09-01,2023-09-04,Second Class,CUST-237,Melissa Potts,Home Office,United States,Hannahview,North Dakota,East,Furniture,Tables,Tables - Model Laugh,196.49,3,0.2,64.16
CA-2025-10734,2025-04-09,2025-04-12,First Class,CUST-292,Jessica Harris,Corporate,United States,Richardsmouth,Rhode Island,Central,Furniture,Tables,Tables - Model Open,1344.73,10,0.1,477.88
CA-2025-10735,2024-05-20,2024-05-24,First Class,CUST-162,Edwin Johnson,Corporate,United States,Petersfurt,Washington,West,Furniture,Bookcases,Bookcases - Model Over,1422.63,2,0.2,297.97
CA-2025-10736,2023-01-23,2023-01-26,Same Day,CUST-221,Sabrina Smith,Corporate,United States,Stephenberg,Georgia,South,Electronics,Accessories,Accessories - Model Analysis,398.79,7,0.1,154.08
